event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,inter2,interaction,civilian_targeting,region,country,location,notes,check,fatalities,perpetrator,is_lethal
UKR88055,2023-01-14,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-) Air Force,,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Dnipro,"On 14 January 2023, Russian air forces launched an airborne X-22 missile at Dnipro, Dnipropetrovsk. A civilian appartment building was hit. 46 civilians including children were killed and 80 civilians were injured.",1,46,Russia,1
YEM78426,2023-01-18,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Manzar,"On 18 January 2023, a landmine leftover from previous unidentified military activity exploded in Manzar (Al Hawak, Al Hudaydah) killing a 17-year old child while he was collecting scrap metal in the area. Sources differed as to the origin of the mine (Houthi or anti-Houthi).",1,1,Other/Non-State,1
SYR110212,2023-01-18,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Turkey (2016-),,8,QSD: Syrian Democratic Forces,2,28,,Middle East,Syria,Mashuq,"On 18 January 2023, a Turkish drone conducted an airstrike targeting a QSD vehicle near Mashuq in Al Hasakeh countryside, killing the driver, and wounding a twelve years old child who succumbed to his wounds on 20/01. Some sources claim that victim was a civilian. Another civilian died on 24th of January from his wounds. 3 fatalities.",1,3,Turkey,1
YEM78518,2023-01-24,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Al Jarrahi,"On 24 January 2023, unidentified military forces conducted 10 air raids with 'spy planes' (understood to be armed drones) on Hays (coded to district level), Al Garrahi (coded to district level at Al Jarrahi), and Al Jabaliyah (At Tuhayat) (Al Hudaydah). Raids on Al Sharja village in Al Garrahi district killed 3 children, aged 9, 10 and 13, and injured 6 other civilians, including at least 1 child, aged 11. Sources differed as to the origin (Houthi or anti-Houthi) of the attack.",1,3,Other/Non-State,1
YEM79805,2023-01-26,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Al Hudaydah - Al Hawak,"On 26 January 2023, a landmine of unidentified origin exploded in Al Hawak district (coded to Al Hudaydah - Al Hawak) killing 3 civilians including 2 children.",1,3,Other/Non-State,1
UKR91054,2023-02-02,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Hola Prystan,"On 2 February 2023, Russian forces shelled Hola Prystan, Kherson, hitting a civilian car. As a result of the shelling, an 8 years old child was killed.",1,1,Russia,1
YEM78815,2023-02-02,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Al Hudaydah - Al Hali,"On 2 February 2023, a landmine from previous unidentified military activity exploded in Salam neighborhood north of Al Hali district (coded to Al Hudaydah - Al Hali) killing 1 child, aged 12, and injuring his relative. Sources differed as to the origin of the device (Houthi or anti-Houthi).",1,1,Other/Non-State,1
YEM78908,2023-02-07,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Waalah Al Raqab,"On 7 February 2023, a landmine leftover from previous unidentified military activity exploded in the Waala area (coded to Waalah Al Raqab) (Nati, Al Bayda) killing 1 girl, aged 15, who was tending sheep in the area. Sources differed as to the origin of the device (Houthi or anti-Houthi).",1,1,Other/Non-State,1
YEM78953,2023-02-09,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Operation Restoring Hope,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Rahabah al Kawlah,"On 9 February 2023, a cluster bomb from previous presumed Saudi-led coalition activity exploded in Rahabah district (coded to Rahabah al Kawlah) (Marib) killing 1 child who was grazing sheep.",1,1,Other/Non-State,1
YEM79053,2023-02-14,2023,2,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Rahabah al Kawlah,"Around 14 February 2023 (between 13 - 15 February), a shell leftover from previous unidentified military activity exploded in Rahabah district (coded to Rahabah al Kawlah) (Marib) killing 1 child.",1,1,Other/Non-State,1
YEM82084,2023-02-15,2023,3,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Operation Restoring Hope,Military Forces of Saudi Arabia (2015-) Border Guard,8,Civilians (International),7,78,Civilian targeting,Middle East,Yemen,Al Thabit,"Around 15 February 2023 (month of), Saudi border guard forces (coded under ORH) fired mortars at a group of 140 migrants, including Ethiopian migrants, crossing the Saudi-Yemen border from Al Thabit in Qatabir border district in Yemen (Sadah), killing 130 migrants, mostly women and including children.",1,130,Other/Non-State,1
AFG66101,2023-02-17,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Pakistan (2022-),,8,Civilians (Afghanistan),7,78,Civilian targeting,Caucasus and Central Asia,Afghanistan,Margha,"On 17 February 2023, Pakistan military forces shot dead a teenage Afghan boy while grazing cattle near the Durand line in the Margha area of Barmal district, Paktika.",1,1,Pakistan,1
RUS9494,2023-02-19,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,8,Civilians (Russia),7,78,Civilian targeting,Europe,Russia,Novaya Tavolzhanka,"On 19 February 2023, the governor of Belgorod region reported that Ukrainian forces fired artillery rounds at Novaya Tavolzhanka, killing a 12-year old girl.",1,1,Ukraine,1
UKR120864,2023-03-06,2023,1,Political violence,Battles,Armed clash,Military Forces of Ukraine (2019-),Military Forces of Ukraine (2019-) Air Force,1,Military Forces of Russia (2000-),8,18,,Europe,Ukraine,Kherson,"On 6 March 2023, during clashes throughout the day, Ukrainian forces (of Operational Command 'South' using aviation, UAVs, missiles and artillery), destroyed in total 5 units of Russian military equipment (i.e., 3 air defense missile systems, 2 engineering machines), 2 observation posts, 1 field ammo depot in the Kherson region. Russian forces shelled and killed up to 35 Ukrainian servicemen, destroyed four vehicles, and two D-30 howitzers during the day (coded to Kherson). [Russian MoD reported 35 fatalities. Coded as 10 fatalities]. Also, as a result of Russian shelling, a mother and two her children were killed in their own yard on the right-bank of the Kherson region. Overall fatalities coded as 13.",1,13,Ukraine,1
BEN934,2023-03-20,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Nigeria (2015-2023),,8,Civilians (Benin),7,78,Civilian targeting,Western Africa,Benin,Neganzi,"On 20 March 2023, a Nigerian military shot and killed taxi moto passengers (a Beninese women and his baby) on the border between Benin and Nigeria in Neganzi (Kalale, Borgou). The motorcycle driver had refused to stop at the border to pay a tax deemed illegal.",1,2,Niger,1
YEM79833,2023-03-29,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Al Hudaydah - Street 90,"On 29 March 2023,an explosive leftover from previous unidentified military activity exploded in Al Hudaydah - Street 90 (Al Hali) killing 1 child and injuring 1 other. Sources differed as to the origin of the device (Houthi or anti-Houthi) and nature of the explosive (landmine or cluster bomb).",1,1,Other/Non-State,1
UKR97489,2023-03-31,2023,1,Political violence,Battles,Armed clash,Military Forces of Russia (2000-),,8,Military Forces of Ukraine (2019-),1,18,,Europe,Ukraine,Avdiivka,"On 31 March 2023, Russian forces shelled, assaulted, and were repulsed from Ukrainian positions near Avdiivka, Donetsk. A five year old child was killed by Russian shelling.",1,1,Russia,1
UKR98173,2023-04-01,2023,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Russia (2000-),,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Avdiivka,"On 1 April 2023, Russian forces launched ballistic missiles at Avdiivka, Donetsk. Civilian infrastructure was damaged. 2 civilians were killed, including a 5-month-old child, and 2 were wounded.",1,2,Russia,1
MLI30020,2023-04-15,2023,1,Political violence,Violence against civilians,Attack,Wagner Group,Military Forces of Mali (2021-),8,Civilians (Mali),7,78,Civilian targeting,Western Africa,Mali,Kelessere,"On 15 April 2023, FAMa and Wagner forces carried out an air-supported operation in Kelessere (Niono, Segou). The imam was arrested outside the village, and a 6-year-old shepherd boy was killed. The boy's body was found booby-trapped (booby-trap likely set up by Wagner operatives) on the morning of 17 April. The parents of the victim, who were suspicious, managed to detonate the mine at distance without causing any casualties.",1,1,Other/Non-State,1
IND129969,2023-04-16,2023,1,Strategic developments,Strategic developments,Other,Military Forces of Pakistan (2022-),,8,Civilians (India),7,78,,South Asia,India,Kurbathang,"Explosive remnants of war: On 16 April 2023, a leftover bomb likely fired by military forces of Pakistan during the Kargil conflict in 1999 exploded at Kurbathang town (Kargil district, Ladakh). One teenager was killed and two others were left injured in the explosion.",1,2,Pakistan,1
UKR102460,2023-05-01,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-) Air Force,,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Lyzunivka,"On 1 May 2023, a Russian 'SU-35' jet aircraft carried out airstrikes with guided aerial bombs at unidentified targets in Lyzunivka, Chernihiv. As a result, a 14-year-old teenager was killed and 2 more civilians injured. Also, an enterprise and several private houses were damaged.",1,1,Russia,1
AFG66502,2023-05-07,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Iran (1989-),,8,Civilians (Afghanistan),7,78,Civilian targeting,Caucasus and Central Asia,Afghanistan,Zaranj,"On 7 May 2023, Iranian border forces opened fire on a group of Afghan citizens who wanted to illegally cross the border into Iran possibly for migration, killing a 17 years-old Afghan boy on the border between Iran and Nimruz [coded to Zaranj] province of Afghanistan.",1,1,Iran,1
AFG66495,2023-05-14,2023,1,Political violence,Battles,Armed clash,Military Forces of Afghanistan (2021-),,1,Military Forces of Iran (1989-),8,18,,Caucasus and Central Asia,Afghanistan,Makaki,"On 14 May 2023, the Taliban forces started a fire exchange with the Iranian border forces in the Makaki area of Kang district, Nimroz after Iranian forces opened fire on some drug dealers who wanted to cross the border. 1-2 Afghan civilians including a child was killed and 0-1 civilian wounded. Taliban also fired back and killed one Iranian border but Iranian sources denied it.",1,1,Afghanistan,1
UKR101848,2023-05-19,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Ukraine),7,78,Civilian targeting,Europe,Ukraine,Studenok,"On 19 May 2023, a child stepped on and was killed by an unexploded mine in Studenok, Kharkiv.",1,1,Other/Non-State,1
AFG66589,2023-05-23,2023,1,Political violence,Violence against civilians,Attack,Military Forces of Iran (1989-),,8,Civilians (Afghanistan),7,78,Civilian targeting,Caucasus and Central Asia,Afghanistan,Zaranj,"On 23 May 2023, Iranian border forces opened fire on a group of Afghan citizens who wanted to illegally cross the border into Iran possibly for migration, killing a young Afghan boy on the border between Iran and Nimruz [coded to Zaranj] province of Afghanistan.",1,1,Iran,1
BFO9894,2023-05-25,2023,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Togo (2005-),,8,Civilians (Burkina Faso),7,78,Civilian targeting,Western Africa,Burkina Faso,Signonghin,"On 25 May 2023, the Togolese air force carried out air strikes against the village of Signonghin (Sangha, Koulpelogo). Three children were killed and another injured. The air strikes were targeting a position of JNIM militants near the village.",1,3,Togo,1
YEM80690,2023-05-27,2023,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Military Forces,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Hayjah,"On 27 May 2023, an explosive device leftover from unidentified military activity detonated in Hayjah (Al Maslub, Al Jawf) killing 2 children and injuring between 2 and 3 others depending on source. Sources differed as to the origin (Houthi or anti-Houthi) and the nature (landmine or unexploded ordnance) of the device.",1,2,Other/Non-State,1
